lead_id,visit_date
00Q4P00000wlQ8VUAU,2020-01-18
00Q4P00000wlTu3UAE,2020-01-16
00Q4P00000wlVfDUAU,2020-01-17
00Q4P00000wlhM1UAI,2020-01-28
00Q4P00000wli3yUAA,2020-01-29
00Q4P00000wlj9FUAQ,2020-01-25
00Q4P00000wlk4aUAA,2020-01-23
00Q4P00000wlp6XUAQ,2020-01-29
00Q4P00000wlwy7UAA,2020-01-30
00Q4P000010MtgBUAS,2020-02-19
00Q4P000010MvHJUA0,2020-02-18
00Q4P000010MwsxUAC,2020-02-21
00Q4P000010Msn0UAC,2020-02-20
00Q4P000010NCD3UAO,2020-02-28
00Q4P000010NFXWUA4,2020-03-07
00Q4P000010NOwnUAG,2020-03-12
00Q4P000010NrWtUAK,2020-03-28
10733,2019-10-03
10834,2019-10-03
11729,2019-10-14
13295,2019-11-05
14314,2019-11-05
15159,2019-12-07
16789,2019-11-23
17955,2019-12-07
19494,2019-12-10
2759,2019-05-25
305,2018-10-18
3882,2019-05-23
5501,2019-06-29
5643,2019-07-01
7132,2019-07-29
761,2018-12-14
8530,2019-09-05
9876,2019-09-23
00Q4P00000wl4ysUAA,2020-01-08
00Q4P00000wl5aSUAQ,2020-01-08
00Q4P00000wlSD4UAM,2019-12-28
00Q4P00000wldAbUAI,2020-01-21
00Q4P00000wlrGoUAI,2020-01-28
00Q4P00000wlvXpUAI,2020-02-01
00Q4P000010MNw7UAG,2020-02-15
00Q4P000010MSpuUAG,2020-02-12
00Q4P000010MY4gUAG,2020-02-08
00Q4P000010MbxHUAS,2020-02-15
00Q4P000010MfdcUAC,2020-01-31
00Q4P000010MeZEUA0,2020-02-12
00Q4P000010MhOAUA0,2020-02-13
00Q4P000010MuHlUAK,2020-02-19
00Q4P000010MuHlUAK,2020-02-19
00Q4P000010MwCcUAK,2020-02-28
00Q4P000010NJL2UAO,2020-03-06
00Q4P000010NVflUAG,2020-03-21
00Q4P000010NljVUAS,2020-02-06
11289,2019-10-09
11571,2019-10-12
11887,2019-10-22
12251,2019-10-19
12328,2019-10-19
12523,2019-11-01
1350,2019-03-16
14746,2019-11-08
161,2018-07-12
1683,2019-03-19
18595,2019-12-07
238,2018-08-23
3739,2019-05-22
519,2018-11-15
613,2018-11-30
6319,2019-07-13
8110,2019-08-24
8738,2019-09-07
8886,2019-09-07
9195,2019-09-14
9527,2019-09-18
00Q4P00000wkxBtUAI,2019-12-28
00Q4P00000wleArUAI,2020-02-11
00Q4P00000wleArUAI,2020-02-11
00Q4P000010MVRxUAO,2020-02-05
00Q4P000010MYMQUA4,2020-02-07
00Q4P000010MyJNUA0,2020-02-21
00Q4P000010NEdDUAW,2020-03-03
00Q4P000010NGBfUAO,2020-03-05
00Q4P000010NMylUAG,2020-03-08
00Q4P000010NJmHUAW,2020-03-07
00Q4P000010NdfkUAC,2020-03-27
00Q4P000010O1avUAC,2020-03-27
00Q4P000010O1OGUA0,2020-03-27
00Q4P000010O6vsUAC,2020-03-27
10944,2019-10-05
1187,2019-01-23
11960,2019-10-15
1328,2019-02-14
14294,2019-11-05
15453,2019-11-21
16238,2019-11-19
16365,2019-11-21
17518,2019-11-28
20699,2019-12-17
21279,2019-12-17
4627,2019-06-05
4685,2019-09-14
7503,2019-08-09
00Q4P00000wkpnCUAQ,2019-12-23
00Q4P00000wl45nUAA,2020-01-07
00Q4P00000wl2v0UAA,2020-01-11
00Q4P00000wlIFOUA2,2020-01-10
00Q4P00000wlPXFUA2,2020-01-23
00Q4P00000wlZbTUAU,2020-01-20
00Q4P00000wlt2gUAA,2020-01-29
00Q4P000010MWnkUAG,2020-02-07
00Q4P000010MfMWUA0,2020-02-10
00Q4P000010N0oJUAS,2020-02-24
00Q4P000010NG3qUAG,2020-03-04
00Q4P000010NGXRUA4,2020-03-05
00Q4P000010NNdCUAW,2020-03-04
00Q4P000010NN4eUAG,2020-03-09
00Q4P000010NGIHUA4,2020-03-21
00Q4P000010NZTYUA4,2020-03-14
00Q4P000010NbrSUAS,2020-03-16
00Q4P000010NeFmUAK,2020-03-14
00Q4P000010NkZFUA0,2020-03-18
00Q4P000010NlqHUAS,2020-04-01
00Q4P000010NylAUAS,2020-03-25
00Q4P000010O4W4UAK,2020-03-28
11430,2019-10-09
12217,2019-10-22
12608,2019-10-22
19462,2019-12-10
19554,2019-12-10
19889,2019-12-14
6803,2019-07-24
8717,2019-09-10
00Q4P00000wl3qOUAQ,2020-01-07
00Q4P00000wlQtYUAU,2020-01-11
00Q4P00000wlbvQUAQ,2020-01-24
00Q4P00000wlgRRUAY,2020-01-23
00Q4P00000wllIKUAY,2020-01-23
00Q4P00000wlt30UAA,2020-02-07
00Q4P000010MMxIUAW,2020-02-01
00Q4P000010MYQSUA4,2020-02-04
00Q4P000010MdfpUAC,2020-02-13
00Q4P000010Mrv8UAC,2020-02-20
00Q4P000010Ne1AUAS,2020-03-18
00Q4P000010NxAOUA0,2020-03-30
00Q4P000010NxjEUAS,2020-03-03
12575,2019-10-28
1401,2019-02-18
14662,2019-11-08
15232,2019-11-14
19249,2019-12-10
20784,2019-12-19
2182,2019-04-24
2313,2019-05-06
3757,2019-05-24
6243,2019-07-30
7126,2019-07-30
7561,2019-08-12
7884,2019-08-20
7897,2019-08-23
9421,2019-09-17
9556,2019-09-21
00Q4P00000wkzneUAA,2020-01-03
00Q4P00000wl7g7UAA,2020-01-10
00Q4P00000wlcWRUAY,2020-01-23
00Q4P00000wlmGoUAI,2020-01-24
00Q4P00000wlmxOUAQ,2020-01-29
00Q4P00000wlnIHUAY,2020-01-28
00Q4P00000wltDoUAI,2020-01-28
00Q4P00000wluyKUAQ,2020-02-05
00Q4P00000wlveQUAQ,2020-01-27
00Q4P000010MV4xUAG,2020-02-08
00Q4P000010MaO9UAK,2020-02-10
00Q4P000010Mi1PUAS,2020-02-13
00Q4P000010MsJAUA0,2020-02-20
00Q4P000010NGS2UAO,2020-03-06
00Q4P000010NNQXUA4,2020-03-12
00Q4P000010NTjoUAG,2020-03-13
00Q4P000010NT2KUAW,2020-03-18
00Q4P000010NZJdUAO,2020-03-12
00Q4P000010NbfvUAC,2020-03-19
10127,2019-09-26
10491,2019-09-30
11153,2019-10-12
11503,2019-10-10
12353,2019-10-23
13060,2019-10-25
13930,2019-11-06
14040,2019-11-09
14131,2019-11-04
1652,2019-03-19
1657,2019-03-15
16801,2019-11-23
18400,2019-12-07
18421,2019-12-04
20672,2019-12-16
3081,2019-05-10
6872,2019-07-31
7230,2019-08-02
7652,2019-08-15
8194,2019-09-14
9975,2019-09-24
00Q4P00000wkpnMUAQ,2019-12-18
00Q4P00000wkvlQUAQ,2019-12-26
00Q4P00000wlTcnUAE,2020-01-15
00Q4P00000wlp5eUAA,2020-01-29
00Q4P000010MPXrUAO,2020-02-01
00Q4P000010MdySUAS,2020-02-18
00Q4P000010Mg1MUAS,2020-02-14
00Q4P000010MgJYUA0,2020-02-15
00Q4P000010MgUMUA0,2020-02-13
00Q4P000010MjBnUAK,2020-02-13
00Q4P000010MikhUAC,2020-02-29
00Q4P000010MkrKUAS,2020-02-20
00Q4P000010MlZYUA0,2020-02-15
00Q4P000010MpY4UAK,2020-02-28
00Q4P000010NU6sUAG,2020-03-13
00Q4P000010NU1bUAG,2020-03-12
00Q4P000010Ny3YUAS,2020-03-26
10092,2019-09-26
1219,2019-01-30
1227,2019-02-01
1229,2019-02-04
12509,2019-10-24
13253,2019-10-29
1414,2019-02-22
15565,2019-11-16
15709,2019-11-16
1703,2019-03-20
18295,2019-12-07
1834,2019-04-03
20875,2019-12-20
2220,2019-05-13
3345,2019-05-10
3643,2019-05-18
4796,2019-06-08
5819,2019-08-23
6530,2019-07-16
6556,2019-07-23
6584,2019-07-19
7083,2019-07-30
8123,2019-08-31
8720,2019-09-07
8926,2019-09-09
9664,2019-09-25
9902,2019-09-23
00Q4P00000wlIytUAE,2020-01-15
00Q4P00000wlcNtUAI,2020-01-22
00Q4P00000wlwY9UAI,2020-01-28
00Q4P000010MXbfUAG,2020-02-07
00Q4P000010MsrwUAC,2020-02-21
00Q4P000010MuClUAK,2020-02-21
00Q4P000010MuLdUAK,2020-02-20
00Q4P000010N49jUAC,2020-02-29
00Q4P000010NCqtUAG,2020-02-29
00Q4P000010NDxgUAG,2020-02-28
00Q4P000010NJ1zUAG,2020-03-05
00Q4P000010NT5EUAW,2020-03-12
00Q4P000010NQ5qUAG,2020-03-12
00Q4P000010NTCKUA4,2020-03-18
00Q4P000010NjsBUAS,2020-03-21
10884,2019-10-19
1215,2019-01-30
12314,2019-10-18
16026,2019-11-18
20077,2019-12-13
20194,2019-12-12
20769,2019-12-14
6504,2019-10-08
7332,2019-08-10
8201,2019-09-02
9906,2019-09-23
00Q4P00000wl6OVUAY,2020-01-18
00Q4P00000wlWfRUAU,2020-01-18
00Q4P00000wlXrUUAU,2020-01-18
00Q4P00000wlfwEUAQ,2020-01-22
00Q4P00000wllHgUAI,2020-01-27
00Q4P000010MOr7UAG,2020-02-01
00Q4P000010MRF9UAO,2020-02-05
00Q4P000010Mb32UAC,2020-02-07
00Q4P000010MpiOUAS,2020-02-15
00Q4P000010N4HqUAK,2020-02-27
00Q4P000010N4HqUAK,2020-02-27
00Q4P000010NCwrUAG,2020-02-28
00Q4P000010NCwrUAG,2020-02-28
00Q4P000010NEHRUA4,2020-03-29
00Q4P000010NcG3UAK,2020-03-13
00Q4P000010NrBHUA0,2020-03-23
00Q4P000010O5QMUA0,2020-03-30
10002,2019-09-24
12222,2019-10-19
13015,2019-11-01
13072,2019-10-25
13116,2019-10-28
13796,2019-11-02
14364,2019-11-05
15119,2019-11-14
173,2018-07-21
18140,2019-12-12
1820,2019-04-11
1862,2019-04-08
21200,2019-12-17
6562,2019-07-20
6701,2019-08-01
7354,2019-08-10
7405,2019-08-10
9912,2019-09-21
00Q4P00000wkwCqUAI,2019-12-30
00Q4P00000wl4AdUAI,2020-01-06
00Q4P00000wl2t9UAA,2020-01-11
00Q4P00000wl2zgUAA,2020-01-09
00Q4P00000wlSZVUA2,2020-01-17
00Q4P000010MMIPUA4,2020-01-31
00Q4P000010MPenUAG,2020-02-01
00Q4P000010MTfoUAG,2020-02-04
00Q4P000010MbHLUA0,2020-02-13
00Q4P000010MbaIUAS,2020-02-15
00Q4P000010MdviUAC,2020-02-10
00Q4P000010MXH6UAO,2020-02-17
00Q4P000010Mmv5UAC,2020-02-18
00Q4P000010MobWUAS,2020-02-18
00Q4P000010NKx6UAG,2020-03-06
00Q4P000010NIOnUAO,2020-03-04
00Q4P000010NaIbUAK,2020-03-13
00Q4P000010NfpvUAC,2020-03-21
00Q4P000010NpfjUAC,2020-03-21
00Q4P000010O5ImUAK,2020-04-01
11381,2019-10-11
12560,2019-10-26
12571,2019-10-22
12678,2019-10-26
12916,2019-10-25
14375,2019-11-06
14734,2019-11-09
14836,2019-11-11
1590,2019-03-07
16224,2019-11-20
17529,2019-11-28
181,2018-07-25
18635,2019-12-06
18736,2019-12-06
19550,2019-12-12
2131,2019-04-25
4260,2019-05-30
5546,2019-06-29
673,2018-12-05
7694,2019-08-17
8395,2019-09-03
8397,2019-09-02
8763,2019-10-07
9681,2019-09-21
9846,2019-09-21
00Q4P00000wlGUQUA2,2020-01-11
00Q4P00000wlRcYUAU,2020-01-14
00Q4P00000wlSRLUA2,2020-01-23
00Q4P00000wlntwUAA,2020-01-24
00Q4P000010MSU5UAO,2020-02-07
00Q4P000010MZqlUAG,2020-02-08
00Q4P000010MhDHUA0,2020-02-11
00Q4P000010MhOeUAK,2020-02-13
00Q4P000010N4sKUAS,2020-02-26
00Q4P000010NC5EUAW,2020-02-29
00Q4P000010NC6WUAW,2020-02-21
00Q4P000010NNyOUAW,2020-03-05
00Q4P000010NPY8UAO,2020-03-05
00Q4P000010NRhMUAW,2020-03-07
00Q4P000010NLZCUA4,2020-03-12
00Q4P000010NhXuUAK,2020-03-21
00Q4P000010Nla4UAC,2020-03-18
00Q4P000010OCeKUAW,2020-03-19
11539,2019-10-12
11587,2019-10-12
12547,2019-10-22
1272,2019-02-07
13257,2019-10-28
15393,2019-11-16
16018,2019-11-18
16322,2019-11-25
16773,2019-11-25
17557,2019-12-07
19177,2019-12-14
2133,2019-05-03
2142,2019-04-19
2805,2019-05-04
4955,2019-06-14
513,2018-11-13
5635,2019-07-04
674,2018-12-04
7029,2019-07-25
7256,2019-08-03
8321,2019-10-02
00Q4P00000wkplGUAQ,2020-01-21
00Q4P00000wl1MQUAY,2020-01-04
00Q4P00000wl321UAA,2020-01-14
00Q4P00000wlHQUUA2,2020-01-07
00Q4P00000wlU5QUAU,2020-01-18
00Q4P00000wlVRgUAM,2020-02-01
00Q4P00000wlh1ZUAQ,2020-01-21
00Q4P00000wlmYiUAI,2020-01-25
00Q4P000010MXnWUAW,2020-02-07
00Q4P000010MXnWUAW,2020-02-07
00Q4P000010Mq4AUAS,2020-02-19
00Q4P000010NQSLUA4,2020-03-07
00Q4P000010O8yaUAC,2020-04-01
00Q4P000010OwTDUA0,2020-03-24
10626,2019-10-12
10954,2019-10-03
11371,2019-10-10
12228,2019-10-18
15444,2019-11-18
16111,2019-11-20
16239,2019-11-19
17155,2019-11-28
1814,2019-04-03
328,2018-10-24
3601,2019-05-18
3769,2019-05-21
502,2018-12-08
7315,2019-08-05
7650,2019-08-15
8285,2019-08-30
9812,2019-10-08
00Q4P00000wksckUAA,2019-12-20
00Q4P00000wlcOmUAI,2020-01-21
00Q4P00000wllMMUAY,2019-12-30
00Q4P00000wlwKMUAY,2020-01-29
00Q4P00000wlwP7UAI,2020-02-01
00Q4P00000wlwrfUAA,2020-02-01
00Q4P00000wlpqBUAQ,2020-02-13
00Q4P000010MRR0UAO,2020-02-05
00Q4P000010MXaIUAW,2020-02-11
00Q4P000010MWB7UAO,2020-02-07
00Q4P000010NMRrUAO,2020-03-09
00Q4P000010NeyIUAS,2020-03-28
00Q4P000010NeyIUAS,2020-03-28
00Q4P000010NmYJUA0,2020-03-19
00Q4P000010Nnu7UAC,2020-03-20
00Q4P000010NqOFUA0,2020-03-23
11010,2019-10-05
11048,2019-10-17
1131,2019-01-11
12051,2019-10-15
13652,2019-10-30
14449,2019-11-12
1451,2019-02-20
14537,2019-11-08
15069,2019-11-11
15269,2019-11-26
170,2018-07-19
17044,2019-11-25
1914,2019-04-13
20139,2019-12-13
20711,2019-12-14
2139,2019-04-22
270,2018-09-21
3394,2019-05-10
3702,2019-05-21
7076,2019-07-27
7213,2019-08-02
8191,2019-09-10
8308,2019-09-05
9313,2019-09-20
00Q4P00000wl3jNUAQ,2020-01-11
00Q4P00000wl7AFUAY,2020-01-15
00Q4P00000wlinNUAQ,2020-01-28
00Q4P00000wlrNaUAI,2020-01-25
00Q4P00000wlusqUAA,2020-01-31
00Q4P000010MZyQUAW,2020-02-18
00Q4P000010Mgy7UAC,2020-02-22
00Q4P000010MlPgUAK,2020-02-14
00Q4P000010MuQsUAK,2020-02-21
00Q4P000010Mz10UAC,2020-02-21
00Q4P000010NGQzUAO,2020-03-04
00Q4P000010NIFdUAO,2020-03-03
00Q4P000010NSFDUA4,2020-03-11
00Q4P000010NPhAUAW,2020-03-09
00Q4P000010NalnUAC,2020-03-14
00Q4P000010Ng3TUAS,2020-03-18
00Q4P000010NacMUAS,2020-03-21
00Q4P000010NrJzUAK,2020-03-31
10876,2019-10-07
10990,2019-10-04
11018,2019-10-08
1142,2019-01-14
12386,2019-10-18
1351,2019-02-14
13592,2019-10-30
13829,2019-11-07
14292,2019-11-06
14756,2019-11-08
1644,2019-03-15
17591,2019-12-02
18456,2019-12-05
19644,2019-12-13
20113,2019-12-11
2172,2019-04-24
2867,2019-05-03
5641,2019-07-05
5768,2019-07-04
611,2018-11-28
8198,2019-08-28
9131,2019-09-14
9231,2019-09-14
964,2019-01-05
9752,2019-11-01
00Q4P00000wkvzXUAQ,2019-12-23
00Q4P00000wlG7MUAU,2020-01-09
00Q4P00000wlcQ4UAI,2020-01-22
00Q4P000010MVmbUAG,2020-02-10
00Q4P000010Mi3zUAC,2020-02-15
00Q4P000010MkRNUA0,2020-02-18
00Q4P000010MrzFUAS,2020-02-18
00Q4P000010MwddUAC,2020-02-21
00Q4P000010N2M1UAK,2020-02-29
00Q4P000010N2M1UAK,2020-02-29
00Q4P000010NJ40UAG,2020-03-05
00Q4P000010NLWXUA4,2020-03-05
00Q4P000010NNQ8UAO,2020-03-05
00Q4P000010NRDvUAO,2020-03-09
00Q4P000010NNU5UAO,2020-03-12
00Q4P000010NNU5UAO,2020-03-12
00Q4P000010NXrIUAW,2020-03-16
00Q4P000010O3GYUA0,2020-03-27
11384,2019-10-14
11730,2019-10-12
1200,2019-01-28
12609,2019-10-30
13821,2019-11-01
15470,2019-11-16
16036,2019-11-19
1695,2019-03-19
17023,2019-11-26
17839,2019-12-02
17986,2019-11-29
19572,2019-12-12
2039,2019-04-15
320,2018-10-19
3774,2019-05-22
3861,2019-06-01
4019,2019-05-30
4086,2019-05-29
5636,2019-07-02
5702,2019-07-23
7772,2019-08-17
7835,2019-08-20
8311,2019-08-30
00Q4P00000wlHWYUA2,2020-01-11
00Q4P00000wlEfCUAU,2020-01-13
00Q4P00000wlQGyUAM,2020-01-16
00Q4P00000wlXsSUAU,2020-01-22
00Q4P00000wlcJNUAY,2020-01-20
00Q4P00000wliVTUAY,2020-01-29
00Q4P00000wlxDbUAI,2020-01-24
00Q4P000010MN9sUAG,2020-02-05
00Q4P000010MZ8ZUAW,2020-02-21
00Q4P000010MbJqUAK,2020-02-11
00Q4P000010MbahUAC,2020-02-14
00Q4P000010Mow0UAC,2020-02-18
00Q4P000010MzR8UAK,2020-02-21
00Q4P000010N0NFUA0,2020-02-21
00Q4P000010NC6MUAW,2020-02-29
00Q4P000010NJI2UAO,2020-03-04
00Q4P000010NXUnUAO,2020-03-16
00Q4P000010NTHKUA4,2020-03-11
00Q4P000010Nak2UAC,2020-03-14
00Q4P000010NgWdUAK,2020-03-04
00Q4P000010NeGBUA0,2020-03-20
00Q4P000010NgylUAC,2020-03-19
11309,2019-10-12
12442,2019-10-22
14674,2019-11-07
1587,2019-03-08
19537,2019-12-12
227,2018-08-17
292,2018-10-10
7314,2019-08-06
8172,2019-08-27
8182,2019-08-27
8296,2019-09-02
8667,2019-09-07
8721,2019-09-05
8788,2019-09-06
9408,2019-09-17
9599,2019-09-21
9951,2019-09-25
00Q4P00000wl5d7UAA,2020-01-07
00Q4P00000wl3XsUAI,2020-01-08
00Q4P00000wlH4hUAE,2020-01-09
00Q4P00000wlTyKUAU,2020-01-18
00Q4P00000wliWCUAY,2020-01-25
00Q4P00000wlxYtUAI,2020-01-29
00Q4P000010MQYjUAO,2020-02-05
00Q4P000010MgETUA0,2020-02-13
00Q4P000010MhvWUAS,2020-02-13
00Q4P000010MnmnUAC,2020-02-08
00Q4P000010N014UAC,2020-02-29
00Q4P000010N13sUAC,2020-02-24
00Q4P000010N8wtUAC,2020-02-28
00Q4P000010ND9gUAG,2020-01-01
00Q4P000010NGCdUAO,2020-03-11
00Q4P000010NKX8UAO,2020-03-04
00Q4P000010NQU8UAO,2020-03-07
00Q4P000010NQgrUAG,2020-03-07
00Q4P000010NZylUAG,2020-03-14
00Q4P000010Ne5gUAC,2020-03-13
00Q4P000010NkCfUAK,2020-03-19
00Q4P000010NlYNUA0,2020-01-31
1062,2019-01-09
12284,2019-10-18
12577,2019-10-26
17360,2019-12-06
18642,2019-12-05
200,2018-08-03
205,2018-08-08
4345,2019-06-05
452,2018-11-06
554,2018-11-24
7796,2019-08-28
888,2018-12-21
00Q4P00000wlSxMUAU,2020-01-18
00Q4P00000wlUoYUAU,2020-01-25
00Q4P00000wleh3UAA,2020-01-24
00Q4P00000wlszDUAQ,2020-01-28
00Q4P00000wlwtWUAQ,2020-01-30
00Q4P000010MSVNUA4,2020-02-08
00Q4P000010MSmWUAW,2020-02-04
00Q4P000010MXHfUAO,2020-02-10
00Q4P000010MhhgUAC,2020-02-14
00Q4P000010MlNpUAK,2020-02-15
00Q4P000010MzbVUAS,2020-03-07
00Q4P000010NCPJUA4,2020-03-02
00Q4P000010NCodUAG,2020-02-27
00Q4P000010NNguUAG,2020-03-05
00Q4P000010NTR5UAO,2020-03-12
00Q4P000010NiGkUAK,2020-03-21
00Q4P000010NltzUAC,2020-03-18
00Q4P000010No9QUAS,2020-03-21
00Q4P000010NppVUAS,2020-03-21
12236,2019-10-16
12440,2019-11-02
1278,2019-02-11
12886,2019-12-07
13512,2019-10-30
13830,2019-11-01
14747,2019-11-09
15109,2019-11-16
15748,2019-11-18
16536,2019-12-27
1688,2019-03-18
17091,2019-11-25
17245,2019-11-28
18739,2019-12-06
3018,2019-05-08
3044,2019-05-17
3635,2019-05-16
3677,2019-06-25
3740,2019-05-20
4502,2019-06-04
7520,2019-08-09
8165,2019-08-27
00Q4P00000wkuOzUAI,2019-12-21
00Q4P00000wksdiUAA,2020-01-02
00Q4P00000wkvqfUAA,2020-01-10
00Q4P00000wl0teUAA,2020-01-04
00Q4P000010MYLcUAO,2020-02-11
00Q4P000010MfVnUAK,2020-02-12
00Q4P000010MhANUA0,2020-02-13
00Q4P000010MvZhUAK,2020-02-20
00Q4P000010NIVeUAO,2020-03-03
00Q4P000010NK0iUAG,2020-03-07
00Q4P000010NOr9UAG,2020-03-05
00Q4P000010NV2wUAG,2020-03-13
00Q4P000010Njl0UAC,2020-03-21
00Q4P000010Nh9jUAC,2020-01-23
11968,2019-10-15
14261,2019-11-05
17315,2019-11-27
1900,2019-04-10
20680,2019-12-20
4082,2019-05-28
8020,2019-09-05
8079,2019-08-28
8206,2019-09-14
8624,2019-09-05
00Q4P00000wl5RzUAI,2020-01-08
00Q4P00000wl26cUAA,2020-01-10
00Q4P00000wlG8UUAU,2020-01-09
00Q4P00000wlWvFUAU,2020-01-22
00Q4P00000wlgq2UAA,2020-01-22
00Q4P00000wlhz8UAA,2020-01-23
00Q4P000010MOpLUAW,2020-01-30
00Q4P000010Mg6lUAC,2020-02-12
00Q4P000010MyY5UAK,2020-02-26
00Q4P000010NNg6UAG,2020-03-06
00Q4P000010NQWrUAO,2020-03-06
00Q4P000010NVDMUA4,2020-03-13
00Q4P000010NYquUAG,2020-03-14
00Q4P000010NrZnUAK,2020-03-26
10756,2019-10-02
11565,2019-10-10
12642,2019-10-23
13972,2019-11-02
14779,2019-11-11
15117,2019-11-13
16101,2019-11-19
16255,2019-11-21
17034,2019-11-26
20132,2019-12-13
20758,2019-12-14
21217,2019-12-21
224,2018-08-16
411,2018-11-15
4351,2019-06-05
4866,2019-06-13
5175,2019-06-21
6081,2019-07-12
6155,2019-07-11
6716,2019-07-20
7211,2019-08-05
7683,2019-08-16
781,2018-12-14
8315,2019-08-29
8425,2019-09-03
00Q4P00000wkw5LUAQ,2019-12-28
00Q4P00000wl41gUAA,2020-01-11
00Q4P00000wkya5UAA,2020-01-22
00Q4P00000wlSvkUAE,2020-01-13
00Q4P00000wlxGLUAY,2020-02-01
00Q4P00000wlumnUAA,2020-01-31
00Q4P000010MSnPUAW,2020-02-04
00Q4P000010MZk4UAG,2020-01-13
00Q4P000010MiluUAC,2020-02-14
00Q4P000010MiluUAC,2020-02-14
00Q4P000010MivzUAC,2020-02-15
00Q4P000010MivzUAC,2020-02-15
00Q4P000010MsyIUAS,2020-03-12
00Q4P000010NPpsUAG,2020-03-10
00Q4P000010Msr2UAC,2020-03-19
00Q4P000010NcaXUAS,2020-03-14
00Q4P000010NjipUAC,2020-03-17
10070,2019-09-28
11193,2019-10-09
12337,2019-10-26
12339,2019-10-23
1241,2019-02-07
14942,2019-11-16
1673,2019-03-30
17214,2019-11-27
1759,2019-03-29
18793,2019-12-07
20485,2019-12-16
20494,2019-12-13
20801,2019-12-18
5158,2019-06-18
5640,2019-07-02
6769,2019-07-22
7263,2019-08-07
7657,2019-08-15
8722,2019-09-07
8751,2019-09-14
9666,2019-09-27
9774,2019-09-25
00Q4P00000wl6wSUAQ,2020-01-10
00Q4P00000wlHDUUA2,2020-01-11
00Q4P00000wlgDyUAI,2020-01-10
00Q4P00000wlhL3UAI,2020-01-29
00Q4P00000wlmLPUAY,2020-01-24
00Q4P000010MaoWUAS,2020-02-08
00Q4P000010MbbGUAS,2020-03-11
00Q4P000010MegAUAS,2020-02-14
00Q4P000010NCfvUAG,2020-03-29
00Q4P000010NCfvUAG,2020-03-29
00Q4P000010NYojUAG,2020-03-11
00Q4P000010Nf2KUAS,2020-03-21
10407,2019-10-12
11357,2019-10-11
12969,2019-10-24
13158,2019-10-27
13281,2019-10-31
13301,2019-11-02
13670,2019-10-31
14288,2019-11-07
1473,2019-02-25
14789,2019-11-08
1505,2019-02-26
16080,2019-11-21
16558,2019-11-21
18481,2019-12-05
18695,2019-12-14
19484,2019-12-12
21174,2019-12-18
21227,2019-12-18
2153,2019-05-18
2868,2019-05-04
327,2018-10-23
4413,2019-06-01
7195,2019-08-05
7468,2019-10-10
8100,2019-08-23
8905,2019-09-10
00Q4P00000wlG22UAE,2020-01-07
00Q4P00000wlSElUAM,2020-01-17
00Q4P00000wlvNoUAI,2020-01-31
00Q4P000010MPAYUA4,2020-02-12
00Q4P000010MQp1UAG,2020-02-08
00Q4P000010MSKFUA4,2020-02-04
00Q4P000010MZjBUAW,2020-02-07
00Q4P000010MdldUAC,2020-02-15
00Q4P000010Mf0zUAC,2020-02-22
00Q4P000010MhozUAC,2020-02-14
00Q4P000010MsdAUAS,2020-02-18
00Q4P000010N3RvUAK,2020-02-26
00Q4P000010N994UAC,2020-02-28
00Q4P000010NCnLUAW,2020-02-26
00Q4P000010MpQKUA0,2020-03-05
00Q4P000010NObpUAG,2020-03-07
00Q4P000010NQfUUAW,2020-03-06
00Q4P000010NaXgUAK,2020-03-13
00Q4P000010Ni2iUAC,2020-03-21
00Q4P000010Nk2uUAC,2020-03-19
00Q4P000010Nk2uUAC,2020-03-19
00Q4P000010Nk2uUAC,2020-03-19
00Q4P000010Ns97UAC,2020-03-26
00Q4P000010NyZAUA0,2020-03-26
00Q4P000010O5f2UAC,2020-04-01
10184,2019-09-25
11132,2019-12-05
11979,2019-10-31
1217,2019-02-04
12269,2019-10-19
12906,2019-11-02
13834,2019-11-13
1398,2019-02-15
18008,2019-12-02
1827,2019-04-11
19475,2019-12-16
20391,2019-12-14
612,2018-11-29
7004,2019-07-25
7222,2019-08-03
7559,2019-08-16
784,2019-01-08
7944,2019-08-21
807,2018-12-17
9746,2019-09-20
00Q4P00000wl2tTUAQ,2020-01-07
00Q4P00000wlQspUAE,2020-01-13
00Q4P00000wlnhlUAA,2020-01-27
00Q4P00000wloOGUAY,2020-01-25
00Q4P00000wlrJTUAY,2020-01-24
00Q4P00000wlrRXUAY,2020-01-28
00Q4P000010MMNjUAO,2020-02-01
00Q4P000010MOPhUAO,2020-01-07
00Q4P000010MYK5UAO,2020-02-12
00Q4P000010MbFUUA0,2020-02-10
00Q4P000010Me0JUAS,2020-02-11
00Q4P000010N4DeUAK,2020-02-28
00Q4P000010N4DeUAK,2020-02-28
00Q4P000010NG4KUAW,2020-03-07
00Q4P000010NMCcUAO,2020-03-14
00Q4P000010NMaPUAW,2020-03-06
00Q4P000010NaNlUAK,2020-03-21
00Q4P000010NhyHUAS,2020-03-21
00Q4P000010NhygUAC,2020-03-17
00Q4P000010NrbUUAS,2020-03-25
00Q4P000010Ns5tUAC,2020-03-28
1125,2019-01-10
1477,2019-02-22
15616,2019-11-16
1591,2019-03-13
1753,2019-03-29
18597,2019-12-07
2085,2019-04-19
20941,2019-12-16
2129,2019-04-19
2224,2019-04-27
2265,2019-04-27
412,2018-11-01
4160,2019-05-29
4353,2019-05-31
4805,2019-06-12
7116,2019-08-29
7308,2019-08-05
808,2018-12-27
